dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversity,obj_Geopolitical
,,,,>0.2,>0.2,,,>0.2,,,,,,,
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.06923851366049684,0.07571471510018422,0.036773464017180804,0.00035560704587972,0.22289868811541047,0.2290824476306694,0.02063526680149566,0.002239957275244887,0.2189724742549619,0.12408886609847601,0.012695266801430068,0.07452020894773446,0.41215312685175454,0.606109987837799,0.9135338669329449,0.3644467296824319
0.06555159132086359,0.11237374484932548,0.038788452675384756,0.0036858623423812547,0.21103156320817018,0.2168839016317067,0.020016776019822734,0.0021206804727644172,0.2120662424003937,0.11748118507918724,0.012905069323823392,0.07518644324156629,0.42918269709956464,0.6018651565301619,0.9231166273591997,0.3748336071354162
0.0008109805125886465,0.11088311680816587,0.04355155076255314,0.002881543064678739,0.23702563769838111,0.2435165519631072,0.008314634340197732,0.0036788798791396,0.21573267053283374,0.13360443443835424,0.013145300962631709,0.07547316528125632,0.38461253969751397,0.5914910623372703,0.89538263834304,0.3774270549290598
0.004179093363923116,0.2446750569040771,0.0006964854779664791,0.00654737878571045,0.2330999787157177,0.25393657704694045,0.0007785347861208295,0.0016890853219330077,0.2533132671278286,0.0010845424697823482,0.013401219291719314,0.0745220773641701,0.4406616036811485,0.6158942050285051,0.8412018517178794,0.3984826619124438
0.002254791763536376,0.2534136359825469,0.001521153273946345,0.0005133224284926847,0.24479362511927316,0.24372133344537775,0.004049270156873565,0.0017140387950464948,0.24071119490466053,0.007307634130246291,0.01386176919820573,0.07525718159950588,0.4426885860581541,0.608714085265461,0.8427058277141959,0.40193945079892585
0.0011732684062128833,0.254561131028665,0.0015280412846860668,0.0005156468296302668,0.24579780217168362,0.24482494028830676,0.0007354741863664204,0.0017218002204273512,0.24180117138768328,0.007340724196338388,0.013952757221104131,0.07543667615803597,0.44033674069283946,0.6080377452135898,0.8403484933719664,0.4030128876246528
0.0011952120603714264,0.00029858278648599675,0.0009724643022391488,0.000939235163447143,0.2595881229756705,0.24366043374905852,0.008424389671540258,0.0019636642498256722,0.2902583712086178,0.1926995238327435,0.014013698542360032,0.07670212349933611,0.29303321581278385,0.60351694590266,0.835313776712731,0.36131752761167496
0.0018593621160072225,0.26993615764735207,0.0010545972176591106,0.002865808264547171,0.23676832546656565,0.23926416191267488,0.00027578771829577626,0.000362906501083262,0.2390049028602325,0.008607990295582414,0.014230213299263174,0.0759711455207847,0.44715311020408877,0.6054871546667515,0.8406860672962627,0.4084233942957909
0.11422578721800802,0.24437305107233273,0.0018286057814455297,0.0025577593185724785,0.20817343456341306,0.21267017099428484,0.0004632218880043466,0.0011638819344047175,0.21028707284430914,0.004257014385225144,0.014470732866236076,0.07634569812823785,0.5016359454708358,0.6104841045274805,0.8826880785010502,0.40259165384322526
0.0012860601780605879,0.22886232924072644,0.004923903512064899,0.005828074188448934,0.20699940288175467,0.23779049396927163,0.004590927302868484,0.0008327720193495033,0.22548390158232956,0.08340213512512532,0.014716980283400044,0.07799845824882656,0.41830555805558023,0.5889368280748637,0.8781649123051961,0.4107137833852549
0.0007714976542463196,0.3037008163071677,0.00012787367919662836,0.007213446987475054,0.22568529806504445,0.21286707984207887,0.00036154245471531576,0.01081993898094342,0.2260566441044441,0.012395861924688114,0.014782338555973325,0.07715450455781765,0.4612224109414854,0.5960797089909792,0.8445493953603238,0.4219128809155203
0.02717426478001907,0.27361170702817295,0.0017549894361491038,0.00685484839422519,0.21701442809349147,0.22389541878449057,0.0006066881312406487,0.0030034687609476183,0.21103541146163476,0.03504877512962864,0.014975750402492513,0.07756331652510506,0.460442849042156,0.5927351730595226,0.8681666146655366,0.4162477163789182
0.021967176117663877,0.003475069587526842,0.002029953350976123,0.0028235022792894742,0.2122604739861306,0.30583171125805303,0.0004432837892683502,1.4005882494772853e-05,0.22921013124513248,0.2219446925034642,0.015215059170201647,0.07814243114325456,0.2987361445817476,0.5813969765752866,0.8434542247429472,0.3688305865250987
0.024879565059004457,0.0131179323828944,0.0006940365121328349,0.006739681899981265,0.26111514034676964,0.21749803502050918,0.00013172121625083138,0.0006994840994604593,0.25623268142130007,0.2188917220416969,0.015236985926098892,0.07907078150872568,0.30581438363825386,0.5856479368905081,0.8556747007804115,0.37304200979390906
0.01958109318085561,0.24262510453318636,0.0014202684304586153,0.0015770818516660614,0.20858957948539447,0.20766983994661722,0.0004599085640005701,0.02186845504762209,0.20873554468692537,0.08747312427327361,0.015322436114360544,0.07940916382493438,0.4264323603909147,0.578381484223378,0.8915647156324913,0.4211703051570367
0.020873598828073364,0.2266956141574671,0.001373630886426703,0.0026670803177321926,0.2190718637809112,0.22171059984676428,0.00011051221428690731,0.0005868571433675231,0.21504131815212,0.09186892467285072,0.015449113232001517,0.07920645477070873,0.4209745180127749,0.5827862386297359,0.8848147724247138,0.41390165099645426
0.004864150130032959,0.0005556125886681672,0.001506986974345354,0.0042226597014646,0.26179645451984634,0.2441356033196978,0.006878602388575396,0.00095094077316461,0.2315496522469601,0.24353933735724456,0.0157177205951666,0.07920471695579721,0.28959775030329904,0.5739603787998284,0.8431572036786285,0.37130507781994654
0.02930327051435004,0.012070221144160504,0.0018924865350954214,0.007391901067311885,0.24933355979450314,0.20889824945846022,0.00026872177119874286,0.0006857094735033788,0.24422765422481887,0.2459282260165978,0.015980093717491154,0.08044340238566126,0.3028481644893334,0.5757496053360894,0.8588925798630116,0.3788734485014747
